tag,step,wall_time,value
epoch,161549,1783755798.3726754,1815.0
epoch,161599,1783755805.435576,1815.0
epoch,161623,1783755809.1465545,1815.0
epoch,161649,1783755814.1036851,1816.0
epoch,161699,1783755820.8182876,1816.0
epoch,161712,1783755823.135123,1816.0
epoch,161749,1783755829.831145,1817.0
epoch,161799,1783755837.102195,1817.0
epoch,161801,1783755837.757605,1817.0
epoch,161849,1783755845.991355,1818.0
epoch,161890,1783755852.1756961,1818.0
epoch,161899,1783755854.860026,1819.0
epoch,161949,1783755862.4422443,1819.0
epoch,161979,1783755867.2858188,1819.0
epoch,161999,1783755871.566586,1820.0
epoch,162049,1783755878.819064,1820.0
epoch,162068,1783755881.793012,1820.0
epoch,162099,1783755887.3613234,1821.0
epoch,162149,1783755894.596838,1821.0
epoch,162157,1783755896.1461747,1821.0
epoch,162199,1783755903.278697,1822.0
epoch,162246,1783755910.1922822,1822.0
epoch,162249,1783755911.8696506,1823.0
epoch,162299,1783755919.2604952,1823.0
epoch,162335,1783755924.5273979,1823.0
epoch,162349,1783755927.7945933,1824.0
epoch,162399,1783755934.833167,1824.0
epoch,162424,1783755938.918551,1824.0
epoch,162449,1783755943.5714743,1825.0
epoch,162499,1783755951.0911252,1825.0
epoch,162513,1783755953.444829,1825.0
epoch,162549,1783755959.771268,1826.0
epoch,162599,1783755966.8758705,1826.0
epoch,162602,1783755967.711058,1826.0
epoch,162649,1783755975.6287596,1827.0
epoch,162691,1783755982.3665254,1827.0
epoch,162699,1783755984.5837321,1828.0
epoch,162749,1783755992.0238261,1828.0
epoch,162780,1783755996.5750601,1828.0
epoch,162799,1783756000.7169042,1829.0
epoch,162849,1783756007.4782171,1829.0
epoch,162869,1783756010.6232553,1829.0
epoch,162899,1783756016.4159963,1830.0
epoch,162949,1783756023.4177437,1830.0
epoch,162958,1783756025.015489,1830.0
epoch,162999,1783756032.5563252,1831.0
epoch,163047,1783756039.9184973,1831.0
epoch,163049,1783756041.4239357,1832.0
epoch,163099,1783756048.6742923,1832.0
epoch,163136,1783756054.429306,1832.0
epoch,163149,1783756057.7166703,1833.0
epoch,163199,1783756065.1502624,1833.0
epoch,163225,1783756069.3255072,1833.0
epoch,163249,1783756074.371364,1834.0
epoch,163299,1783756081.7337132,1834.0
epoch,163314,1783756084.2649767,1834.0
epoch,163349,1783756090.6421168,1835.0
epoch,163399,1783756097.706598,1835.0
epoch,163403,1783756098.575497,1835.0
epoch,163449,1783756106.443194,1836.0
epoch,163492,1783756112.95554,1836.0
epoch,163499,1783756115.2139626,1837.0
epoch,163549,1783756122.498715,1837.0
epoch,163581,1783756127.3161778,1837.0
epoch,163599,1783756131.0976958,1838.0
epoch,163649,1783756137.6863947,1838.0
epoch,163670,1783756140.868137,1838.0
epoch,163699,1783756146.0779324,1839.0
epoch,163749,1783756152.8698187,1839.0
epoch,163759,1783756154.616894,1839.0
epoch,163799,1783756161.2649112,1840.0
epoch,163848,1783756168.533305,1840.0
epoch,163849,1783756169.9013672,1841.0
epoch,163899,1783756177.0682545,1841.0
epoch,163937,1783756182.893145,1841.0
epoch,163949,1783756186.0746565,1842.0
epoch,163999,1783756193.3215284,1842.0
epoch,164026,1783756197.720116,1842.0
epoch,164049,1783756202.3349133,1843.0
epoch,164099,1783756209.3947654,1843.0
epoch,164115,1783756212.073366,1843.0
epoch,164149,1783756218.2545774,1844.0
epoch,164199,1783756225.1260839,1844.0
epoch,164204,1783756226.2235644,1844.0
epoch,164249,1783756234.2462442,1845.0
epoch,164293,1783756240.5183947,1845.0
epoch,164299,1783756242.6338038,1846.0
epoch,164349,1783756250.5740108,1846.0
epoch,164382,1783756256.2443779,1846.0
epoch,164399,1783756260.1321013,1847.0
epoch,164449,1783756267.7599232,1847.0
epoch,164471,1783756271.3423226,1847.0
epoch,164499,1783756276.7886403,1848.0
epoch,164549,1783756283.8968577,1848.0
epoch,164560,1783756285.7567449,1848.0
epoch,164599,1783756292.7413692,1849.0
epoch,164649,1783756299.940101,1849.0
epoch,164649,1783756300.3999257,1849.0
epoch,164699,1783756308.9018867,1850.0
epoch,164738,1783756315.0741265,1850.0
epoch,164749,1783756317.9744802,1851.0
epoch,164799,1783756325.3255818,1851.0
epoch,164827,1783756329.5210576,1851.0
epoch,164849,1783756334.0323083,1852.0
epoch,164899,1783756341.0137765,1852.0
epoch,164916,1783756343.7166002,1852.0
epoch,164949,1783756349.7738464,1853.0
epoch,164999,1783756356.7063267,1853.0
epoch,165005,1783756357.8518329,1853.0
epoch,165049,1783756365.4807398,1854.0
epoch,165094,1783756372.315143,1854.0
epoch,165099,1783756374.2818043,1855.0
epoch,165149,1783756381.3930142,1855.0
epoch,165183,1783756386.559669,1855.0
epoch,165199,1783756390.3628287,1856.0
epoch,165249,1783756397.576104,1856.0
epoch,165272,1783756401.2976456,1856.0
epoch,165299,1783756406.7762759,1857.0
epoch,165349,1783756414.2374907,1857.0
epoch,165361,1783756416.3184655,1857.0
epoch,165399,1783756422.9788826,1858.0
epoch,165449,1783756430.087006,1858.0
epoch,165450,1783756430.6605644,1858.0
epoch,165499,1783756439.1468852,1859.0
epoch,165539,1783756445.1774433,1859.0
epoch,165549,1783756447.8245153,1860.0
epoch,165599,1783756455.4947383,1860.0
epoch,165628,1783756459.9864633,1860.0
epoch,165649,1783756464.3030674,1861.0
epoch,165699,1783756471.3436882,1861.0
epoch,165717,1783756474.3324153,1861.0
epoch,165749,1783756480.2733707,1862.0
epoch,165799,1783756487.5107417,1862.0
epoch,165806,1783756488.9177628,1862.0
epoch,165849,1783756496.2658525,1863.0
epoch,165895,1783756502.891375,1863.0
epoch,165899,1783756504.6991096,1864.0
epoch,165949,1783756511.6594744,1864.0
epoch,165984,1783756517.0371375,1864.0
epoch,165999,1783756520.820522,1865.0
epoch,166049,1783756528.0154626,1865.0
epoch,166073,1783756531.7820919,1865.0
epoch,166099,1783756537.00166,1866.0
epoch,166149,1783756544.4022877,1866.0
epoch,166162,1783756546.8402371,1866.0
epoch,166199,1783756553.5114882,1867.0
epoch,166249,1783756560.8352365,1867.0
epoch,166251,1783756561.4599073,1867.0
epoch,166299,1783756569.5816255,1868.0
epoch,166340,1783756575.744525,1868.0
epoch,166349,1783756578.210343,1869.0
epoch,166399,1783756585.2931545,1869.0
epoch,166429,1783756589.8431225,1869.0
epoch,166449,1783756594.0173783,1870.0
epoch,166499,1783756600.921051,1870.0
epoch,166518,1783756603.85318,1870.0
epoch,166549,1783756609.203628,1871.0
epoch,166599,1783756616.273354,1871.0
epoch,166607,1783756617.7802093,1871.0
epoch,166649,1783756624.927065,1872.0
epoch,166696,1783756632.2241292,1872.0
epoch,166699,1783756633.8543303,1873.0
epoch,166749,1783756641.28639,1873.0
epoch,166785,1783756646.5603182,1873.0
epoch,166799,1783756649.797646,1874.0
epoch,166849,1783756657.093322,1874.0
epoch,166874,1783756661.2495298,1874.0
epoch,166899,1783756666.0237076,1875.0
epoch,166949,1783756673.1324382,1875.0
epoch,166963,1783756675.6631773,1875.0
epoch,166999,1783756681.9984164,1876.0
epoch,167049,1783756688.9207566,1876.0
epoch,167052,1783756689.6380913,1876.0
epoch,167099,1783756697.4987805,1877.0
epoch,167141,1783756703.866203,1877.0
epoch,167149,1783756706.310067,1878.0
epoch,167199,1783756713.4667535,1878.0
epoch,167230,1783756718.2442417,1878.0
epoch,167249,1783756722.264359,1879.0
epoch,167299,1783756729.7175906,1879.0
epoch,167319,1783756732.8575742,1879.0
epoch,167349,1783756738.6947424,1880.0
epoch,167399,1783756746.277136,1880.0
epoch,167408,1783756747.9090576,1880.0
epoch,167449,1783756755.2690432,1881.0
epoch,167497,1783756762.998381,1881.0
epoch,167499,1783756764.511468,1882.0
epoch,167549,1783756772.1358352,1882.0
epoch,167586,1783756777.9294121,1882.0
epoch,167599,1783756781.200928,1883.0
epoch,167649,1783756788.2791383,1883.0
epoch,167675,1783756792.2593775,1883.0
epoch,167699,1783756797.020905,1884.0
epoch,167749,1783756804.8499472,1884.0
epoch,167764,1783756807.4404526,1884.0
epoch,167799,1783756813.860038,1885.0
epoch,167849,1783756820.7381277,1885.0
epoch,167853,1783756821.741402,1885.0
epoch,167899,1783756829.5088308,1886.0
epoch,167942,1783756835.8383343,1886.0
epoch,167949,1783756838.0259137,1887.0
epoch,167999,1783756845.536194,1887.0
epoch,168031,1783756850.37835,1887.0
epoch,168049,1783756854.3111577,1888.0
epoch,168099,1783756861.7907705,1888.0
epoch,168120,1783756865.3423254,1888.0
epoch,168149,1783756870.7064018,1889.0
epoch,168199,1783756878.1519763,1889.0
epoch,168209,1783756880.0790427,1889.0
epoch,168249,1783756887.3444436,1890.0
epoch,168298,1783756894.7272859,1890.0
epoch,168299,1783756896.1335173,1891.0
epoch,168349,1783756903.3805604,1891.0
epoch,168387,1783756909.2986677,1891.0
epoch,168399,1783756912.2615125,1892.0
epoch,168449,1783756919.5091214,1892.0
epoch,168476,1783756923.8380616,1892.0
epoch,168499,1783756928.4349043,1893.0
epoch,168549,1783756935.2199202,1893.0
epoch,168565,1783756937.694791,1893.0
epoch,168599,1783756943.831137,1894.0
epoch,168649,1783756950.890668,1894.0
epoch,168654,1783756951.9424205,1894.0
epoch,168699,1783756959.551309,1895.0
epoch,168743,1783756966.2299209,1895.0
epoch,168749,1783756968.3852403,1896.0
epoch,168799,1783756975.3456569,1896.0
epoch,168832,1783756980.512731,1896.0
epoch,168849,1783756984.0443316,1897.0
epoch,168899,1783756991.1185582,1897.0
epoch,168921,1783756994.583848,1897.0
epoch,168949,1783757000.2250822,1898.0
epoch,168999,1783757007.8224297,1898.0
epoch,169010,1783757009.8724134,1898.0
epoch,169049,1783757016.5209234,1899.0
epoch,169099,1783757023.8563745,1899.0
epoch,169099,1783757024.2141242,1899.0
epoch,169149,1783757032.7048132,1900.0
epoch,169188,1783757038.7502635,1900.0
epoch,169199,1783757041.6959834,1901.0
epoch,169249,1783757048.773295,1901.0
epoch,169277,1783757053.2646635,1901.0
epoch,169299,1783757057.8032112,1902.0
epoch,169349,1783757064.761136,1902.0
epoch,169366,1783757067.7224638,1902.0
epoch,169399,1783757074.0721834,1903.0
epoch,169449,1783757080.987205,1903.0
epoch,169455,1783757082.2625663,1903.0
epoch,169499,1783757089.4221954,1904.0
epoch,169544,1783757096.0864346,1904.0
epoch,169549,1783757098.0208027,1905.0
epoch,169599,1783757104.8961802,1905.0
epoch,169633,1783757110.36327,1905.0
epoch,169649,1783757114.2303028,1906.0
epoch,169699,1783757121.9504516,1906.0
epoch,169722,1783757125.651545,1906.0
epoch,169749,1783757130.5578065,1907.0
epoch,169799,1783757137.8770528,1907.0
epoch,169811,1783757140.0158653,1907.0
epoch,169849,1783757147.0440485,1908.0
epoch,169899,1783757154.1029565,1908.0
epoch,169900,1783757154.6539652,1908.0
epoch,169949,1783757162.9157991,1909.0
epoch,169989,1783757168.9864485,1909.0
epoch,169999,1783757171.6051593,1910.0
epoch,170049,1783757178.8851068,1910.0
epoch,170078,1783757183.170395,1910.0
epoch,170099,1783757187.739956,1911.0
epoch,170149,1783757194.853928,1911.0
epoch,170167,1783757197.7702363,1911.0
epoch,170199,1783757203.601682,1912.0
epoch,170249,1783757211.0569909,1912.0
epoch,170256,1783757212.4421148,1912.0
epoch,170299,1783757219.9640021,1913.0
epoch,170345,1783757227.1151505,1913.0
epoch,170349,1783757228.8529708,1914.0
epoch,170399,1783757235.6878066,1914.0
epoch,170434,1783757240.757588,1914.0
epoch,170449,1783757244.1693158,1915.0
epoch,170499,1783757251.1138618,1915.0
epoch,170523,1783757255.1863916,1915.0
epoch,170549,1783757260.4640515,1916.0
epoch,170599,1783757267.1193955,1916.0
epoch,170612,1783757269.3424199,1916.0
epoch,170649,1783757275.9096231,1917.0
epoch,170699,1783757283.3713372,1917.0
epoch,170701,1783757284.0320497,1917.0
epoch,170749,1783757292.3133838,1918.0
epoch,170790,1783757298.8485262,1918.0
epoch,170799,1783757301.5153916,1919.0
epoch,170849,1783757309.0564303,1919.0
epoch,170879,1783757313.8685079,1919.0
epoch,170899,1783757318.2078276,1920.0
epoch,170949,1783757325.6229882,1920.0
epoch,170968,1783757328.8002257,1920.0
epoch,170999,1783757334.7727697,1921.0
epoch,171049,1783757341.8371148,1921.0
epoch,171057,1783757343.385052,1921.0
epoch,171099,1783757350.7181633,1922.0
epoch,171146,1783757357.7875466,1922.0
epoch,171149,1783757359.5141146,1923.0
epoch,171199,1783757367.0958984,1923.0
epoch,171235,1783757372.6559255,1923.0
epoch,171249,1783757376.113072,1924.0
epoch,171299,1783757383.4394276,1924.0
epoch,171324,1783757387.3225527,1924.0
epoch,171349,1783757392.3778481,1925.0
epoch,171399,1783757399.944291,1925.0
epoch,171413,1783757402.1564631,1925.0
epoch,171449,1783757408.5069485,1926.0
epoch,171499,1783757416.0457737,1926.0
epoch,171502,1783757416.863276,1926.0
epoch,171549,1783757425.009744,1927.0
epoch,171591,1783757431.368504,1927.0
epoch,171599,1783757433.7264965,1928.0
epoch,171649,1783757441.2486825,1928.0
epoch,171680,1783757445.960316,1928.0
epoch,171699,1783757450.1868181,1929.0
epoch,171749,1783757457.5605917,1929.0
epoch,171769,1783757461.073152,1929.0
epoch,171799,1783757467.0744505,1930.0
epoch,171849,1783757474.6737373,1930.0
epoch,171858,1783757476.3573716,1930.0
epoch,171899,1783757484.076385,1931.0
epoch,171947,1783757491.6355498,1931.0
epoch,171949,1783757493.1648889,1932.0
epoch,171999,1783757500.6512206,1932.0
epoch,172036,1783757506.393426,1932.0
epoch,172049,1783757509.6077611,1933.0
epoch,172099,1783757516.5963056,1933.0
epoch,172125,1783757520.8679104,1933.0
epoch,172149,1783757525.8729534,1934.0
epoch,172199,1783757533.122719,1934.0
epoch,172214,1783757535.769487,1934.0
epoch,172249,1783757542.029758,1935.0
epoch,172299,1783757549.2021146,1935.0
epoch,172303,1783757550.1516113,1935.0
epoch,172349,1783757558.6636477,1936.0
epoch,172392,1783757565.4223585,1936.0
epoch,172399,1783757567.6801217,1937.0
epoch,172449,1783757575.1167014,1937.0
epoch,172481,1783757580.082302,1937.0
epoch,172499,1783757583.783902,1938.0
epoch,172549,1783757591.2555146,1938.0
epoch,172570,1783757594.9192395,1938.0
epoch,172599,1783757600.2399364,1939.0
epoch,172649,1783757607.8250983,1939.0
epoch,172659,1783757609.616295,1939.0
epoch,172699,1783757616.76555,1940.0
epoch,172748,1783757624.403146,1940.0
epoch,172749,1783757625.7480876,1941.0
epoch,172799,1783757632.8198218,1941.0
epoch,172837,1783757639.049722,1941.0
epoch,172849,1783757642.150846,1942.0
epoch,172899,1783757649.3806229,1942.0
epoch,172926,1783757653.5305543,1942.0
epoch,172949,1783757658.2192228,1943.0
epoch,172999,1783757666.128973,1943.0
epoch,173015,1783757668.9033415,1943.0
epoch,173049,1783757675.1106205,1944.0
epoch,173099,1783757682.3425064,1944.0
epoch,173104,1783757683.5152647,1944.0
epoch,173149,1783757691.616283,1945.0
epoch,173193,1783757698.7210786,1945.0
epoch,173199,1783757700.88361,1946.0
epoch,173249,1783757708.399872,1946.0
epoch,173282,1783757713.7704418,1946.0
epoch,173299,1783757717.3793652,1947.0
epoch,173349,1783757724.43522,1947.0
epoch,173371,1783757727.7133896,1947.0
epoch,173399,1783757732.7973187,1948.0
epoch,173449,1783757739.831222,1948.0
epoch,173460,1783757741.8063536,1948.0
epoch,173499,1783757748.5425036,1949.0
epoch,173549,1783757755.869273,1949.0
epoch,173549,1783757756.2711651,1949.0
epoch,173599,1783757764.9858959,1950.0
epoch,173638,1783757771.2433524,1950.0
epoch,173649,1783757774.161623,1951.0
epoch,173699,1783757781.2443006,1951.0
epoch,173727,1783757785.5502622,1951.0
epoch,173749,1783757790.0069408,1952.0
epoch,173799,1783757797.464538,1952.0
epoch,173816,1783757800.2210112,1952.0
epoch,173849,1783757806.3881233,1953.0
epoch,173899,1783757813.7092814,1953.0
epoch,173905,1783757814.9412518,1953.0
epoch,173949,1783757823.0807378,1954.0
epoch,173994,1783757829.7265124,1954.0
epoch,173999,1783757831.7752311,1955.0
epoch,174049,1783757839.3373055,1955.0
epoch,174083,1783757844.7175858,1955.0
epoch,174099,1783757848.4063022,1956.0
epoch,174149,1783757855.7757328,1956.0
epoch,174172,1783757859.4717312,1956.0
epoch,174199,1783757864.919677,1957.0
epoch,174249,1783757871.8903477,1957.0
epoch,174261,1783757873.946317,1957.0
epoch,174299,1783757880.499945,1958.0
epoch,174349,1783757888.0815,1958.0
epoch,174350,1783757888.6533701,1958.0
epoch,174399,1783757897.1496413,1959.0
epoch,174439,1783757903.0797868,1959.0
epoch,174449,1783757905.831189,1960.0
epoch,174499,1783757913.328117,1960.0
epoch,174528,1783757917.761373,1960.0
epoch,174549,1783757921.9823446,1961.0
epoch,174599,1783757928.660712,1961.0
epoch,174617,1783757931.7133827,1961.0
epoch,174649,1783757937.710809,1962.0
epoch,174699,1783757944.9344137,1962.0
epoch,174706,1783757946.175265,1962.0
epoch,174749,1783757953.4137683,1963.0
epoch,174795,1783757960.4527464,1963.0
epoch,174799,1783757962.2769682,1964.0
epoch,174849,1783757969.4922795,1964.0
epoch,174884,1783757974.7943754,1964.0
epoch,174899,1783757978.2966707,1965.0
epoch,174949,1783757985.0726564,1965.0
epoch,174973,1783757988.669235,1965.0
epoch,174999,1783757993.7560563,1966.0
epoch,175049,1783758001.1060843,1966.0
epoch,175062,1783758003.4694269,1966.0
epoch,175099,1783758010.3496864,1967.0
epoch,175149,1783758018.1109064,1967.0
epoch,175151,1783758018.8097699,1967.0
epoch,175199,1783758026.9901292,1968.0
epoch,175240,1783758033.0341,1968.0
epoch,175249,1783758035.5807824,1969.0
epoch,175299,1783758042.9797778,1969.0
epoch,175329,1783758047.7456827,1969.0
epoch,175349,1783758052.0013173,1970.0
epoch,175399,1783758059.0753698,1970.0
epoch,175418,1783758062.0592425,1970.0
epoch,175449,1783758067.9792027,1971.0
epoch,175499,1783758074.8434572,1971.0
epoch,175507,1783758076.379191,1971.0
epoch,175549,1783758084.036444,1972.0
epoch,175596,1783758091.3470905,1972.0
epoch,175599,1783758093.0260506,1973.0
epoch,175649,1783758100.5321882,1973.0
epoch,175685,1783758105.9863575,1973.0
epoch,175699,1783758109.3806434,1974.0
epoch,175749,1783758116.158879,1974.0
epoch,175774,1783758119.7915854,1974.0
epoch,175799,1783758124.8328767,1975.0
epoch,175849,1783758131.8557305,1975.0
epoch,175863,1783758134.1021855,1975.0
epoch,175899,1783758140.2522979,1976.0
epoch,175949,1783758147.104001,1976.0
epoch,175952,1783758147.9360585,1976.0
epoch,175999,1783758155.510342,1977.0
epoch,176041,1783758161.629689,1977.0
epoch,176049,1783758163.9016752,1978.0
epoch,176099,1783758170.859808,1978.0
epoch,176130,1783758175.6423032,1978.0
epoch,176149,1783758179.8232205,1979.0
epoch,176199,1783758186.4377816,1979.0
epoch,176219,1783758189.290313,1979.0
epoch,176249,1783758195.115965,1980.0
epoch,176299,1783758201.731347,1980.0
epoch,176308,1783758203.2543023,1980.0
epoch,176349,1783758210.3836067,1981.0
epoch,176397,1783758217.0874953,1981.0
epoch,176399,1783758218.693105,1982.0
epoch,176449,1783758225.9549766,1982.0
epoch,176486,1783758231.7424357,1982.0
epoch,176499,1783758235.0465522,1983.0
epoch,176549,1783758242.104657,1983.0
epoch,176575,1783758246.265322,1983.0
epoch,176599,1783758251.1639795,1984.0
epoch,176649,1783758258.3887563,1984.0
epoch,176664,1783758261.0971704,1984.0
epoch,176699,1783758267.5821176,1985.0
epoch,176749,1783758275.2883627,1985.0
epoch,176753,1783758276.2512128,1985.0
epoch,176799,1783758284.2523928,1986.0
epoch,176842,1783758290.2655244,1986.0
epoch,176849,1783758292.51476,1987.0
epoch,176899,1783758299.41308,1987.0
epoch,176931,1783758304.3233874,1987.0
epoch,176949,1783758308.3085008,1988.0
epoch,176999,1783758315.322742,1988.0
epoch,177020,1783758318.5211322,1988.0
epoch,177049,1783758323.9020743,1989.0
epoch,177099,1783758330.80131,1989.0
epoch,177109,1783758332.5938964,1989.0
epoch,177149,1783758339.8316648,1990.0
epoch,177198,1783758347.4018924,1990.0
epoch,177199,1783758348.7646255,1991.0
epoch,177249,1783758355.7326193,1991.0
epoch,177287,1783758361.5847623,1991.0
epoch,177299,1783758364.6531372,1992.0
epoch,177349,1783758372.1900795,1992.0
epoch,177376,1783758376.8123395,1992.0
epoch,177399,1783758381.3225353,1993.0
epoch,177449,1783758388.1886249,1993.0
epoch,177465,1783758390.7555616,1993.0
epoch,177499,1783758397.183747,1994.0
epoch,177549,1783758404.0014818,1994.0
epoch,177554,1783758405.05012,1994.0
epoch,177599,1783758412.642822,1995.0
epoch,177643,1783758419.1354442,1995.0
epoch,177649,1783758421.2149575,1996.0
epoch,177699,1783758427.8749914,1996.0
epoch,177732,1783758433.160025,1996.0
epoch,177749,1783758436.7860203,1997.0
epoch,177799,1783758443.868095,1997.0
epoch,177821,1783758447.193113,1997.0
epoch,177849,1783758452.3105915,1998.0
epoch,177899,1783758459.4218156,1998.0
epoch,177910,1783758461.32309,1998.0
epoch,177949,1783758468.2758758,1999.0
epoch,177999,1783758475.552455,1999.0
epoch,177999,1783758475.947414,1999.0
epoch,178049,1783758484.6192148,2000.0
epoch,178088,1783758490.7696443,2000.0
epoch,178099,1783758493.6006145,2001.0
epoch,178149,1783758501.0016706,2001.0
epoch,178177,1783758505.4680257,2001.0
epoch,178199,1783758510.0801284,2002.0
epoch,178249,1783758516.7720075,2002.0
epoch,178266,1783758519.4991395,2002.0
epoch,178299,1783758525.5457907,2003.0
epoch,178349,1783758532.7292109,2003.0
epoch,178355,1783758533.8064365,2003.0
epoch,178399,1783758541.3274949,2004.0
epoch,178444,1783758547.9802475,2004.0
epoch,178449,1783758549.9471383,2005.0
epoch,178499,1783758557.0600502,2005.0
epoch,178533,1783758562.2748141,2005.0
epoch,178549,1783758566.0446236,2006.0
epoch,178599,1783758572.9084702,2006.0
epoch,178622,1783758576.758385,2006.0
epoch,178649,1783758581.9810293,2007.0
epoch,178699,1783758589.4476876,2007.0
epoch,178711,1783758591.6832917,2007.0
epoch,178749,1783758598.5922973,2008.0
epoch,178799,1783758605.897421,2008.0
epoch,178800,1783758606.4842541,2008.0
epoch,178849,1783758615.2642002,2009.0
epoch,178889,1783758621.848686,2009.0
epoch,178899,1783758624.3673055,2010.0
epoch,178949,1783758631.2638001,2010.0
epoch,178978,1783758635.4142692,2010.0
epoch,178999,1783758639.7804847,2011.0
epoch,179049,1783758646.8952985,2011.0
epoch,179067,1783758649.7311826,2011.0
epoch,179099,1783758655.523983,2012.0
epoch,179149,1783758662.8705585,2012.0
epoch,179156,1783758664.3746452,2012.0
epoch,179199,1783758672.174215,2013.0
epoch,179245,1783758679.3067172,2013.0
epoch,179249,1783758681.0723085,2014.0
epoch,179299,1783758687.9040215,2014.0
epoch,179334,1783758693.3862014,2014.0
epoch,179349,1783758696.7866485,2015.0
epoch,179399,1783758703.7932951,2015.0
epoch,179423,1783758707.3824117,2015.0
epoch,179449,1783758712.2920501,2016.0
epoch,179499,1783758719.6451366,2016.0
epoch,179512,1783758721.7224007,2016.0
epoch,179549,1783758728.4082692,2017.0
epoch,179599,1783758736.0000029,2017.0
epoch,179601,1783758736.6030679,2017.0
epoch,179649,1783758745.0821297,2018.0
epoch,179690,1783758751.2010307,2018.0
epoch,179699,1783758753.7333078,2019.0
epoch,179749,1783758761.1424866,2019.0
epoch,179779,1783758765.5486162,2019.0
epoch,179799,1783758769.5643506,2020.0
epoch,179849,1783758776.1455865,2020.0
epoch,179868,1783758779.0364916,2020.0
epoch,179899,1783758784.8065627,2021.0
epoch,179949,1783758791.7052526,2021.0
epoch,179957,1783758793.270133,2021.0
epoch,179999,1783758800.6922946,2022.0
epoch,180046,1783758807.8663173,2022.0
epoch,180049,1783758809.5365965,2023.0
epoch,180099,1783758816.8669071,2023.0
epoch,180135,1783758822.5627162,2023.0
epoch,180149,1783758826.0452337,2024.0
epoch,180199,1783758833.8021338,2024.0
epoch,180224,1783758837.9621618,2024.0
epoch,180249,1783758842.8134243,2025.0
epoch,180299,1783758849.8605843,2025.0
epoch,180313,1783758852.2288494,2025.0
epoch,180349,1783758858.881773,2026.0
epoch,180399,1783758866.1248767,2026.0
epoch,180402,1783758866.972876,2026.0
epoch,180449,1783758874.7801251,2027.0
epoch,180491,1783758881.456797,2027.0
epoch,180499,1783758884.0090652,2028.0
epoch,180549,1783758891.2905388,2028.0
epoch,180580,1783758896.0445747,2028.0
epoch,180599,1783758900.3561928,2029.0
epoch,180649,1783758907.2071264,2029.0
epoch,180669,1783758910.4834123,2029.0
epoch,180699,1783758916.127857,2030.0
epoch,180749,1783758923.519255,2030.0
epoch,180758,1783758925.2494361,2030.0
epoch,180799,1783758932.5153,2031.0
epoch,180847,1783758939.595505,2031.0
epoch,180849,1783758941.0409775,2032.0
epoch,180899,1783758947.7341318,2032.0
epoch,180936,1783758953.3685272,2032.0
epoch,180949,1783758956.5548391,2033.0
epoch,180999,1783758964.1100383,2033.0
epoch,181025,1783758968.0434852,2033.0
epoch,181049,1783758972.9460335,2034.0
epoch,181099,1783758980.4010255,2034.0
epoch,181114,1783758982.9921255,2034.0
epoch,181149,1783758989.0496554,2035.0
epoch,181199,1783758996.277218,2035.0
epoch,181203,1783758997.2885234,2035.0
epoch,181249,1783759005.0250394,2036.0
epoch,181292,1783759011.659756,2036.0
epoch,181299,1783759014.0297644,2037.0
epoch,181349,1783759020.6923275,2037.0
epoch,181381,1783759025.3965828,2037.0
epoch,181399,1783759029.4785402,2038.0
epoch,181449,1783759036.3820288,2038.0
epoch,181470,1783759039.4291098,2038.0
epoch,181499,1783759044.6474,2039.0
epoch,181549,1783759051.3700016,2039.0
epoch,181559,1783759053.1285598,2039.0
epoch,181599,1783759060.3021724,2040.0
epoch,181648,1783759067.5955067,2040.0
epoch,181649,1783759068.9520235,2041.0
epoch,181699,1783759076.3041668,2041.0
epoch,181737,1783759082.307321,2041.0
epoch,181749,1783759085.3653786,2042.0
epoch,181799,1783759092.9204504,2042.0
epoch,181826,1783759097.236256,2042.0
epoch,181849,1783759102.1628559,2043.0
epoch,181899,1783759109.2099535,2043.0
epoch,181915,1783759111.9281478,2043.0
epoch,181949,1783759118.3536468,2044.0
epoch,181999,1783759125.3163438,2044.0
epoch,182004,1783759126.439327,2044.0
epoch,182049,1783759134.6493347,2045.0
epoch,182093,1783759141.1846838,2045.0
epoch,182099,1783759143.455201,2046.0
epoch,182149,1783759151.1689365,2046.0
epoch,182182,1783759155.9931622,2046.0
epoch,182199,1783759159.9110296,2047.0
epoch,182249,1783759167.0825593,2047.0
epoch,182271,1783759170.3732712,2047.0
epoch,182299,1783759175.7808287,2048.0
epoch,182349,1783759182.6593058,2048.0
epoch,182360,1783759184.457308,2048.0
epoch,182399,1783759191.7166817,2049.0
epoch,182449,1783759198.4696286,2049.0
epoch,182449,1783759198.8893237,2049.0
epoch,182499,1783759207.432029,2050.0
epoch,182538,1783759213.114366,2050.0
epoch,182549,1783759216.2505927,2051.0
epoch,182599,1783759223.4011853,2051.0
epoch,182627,1783759227.892404,2051.0
epoch,182649,1783759232.736003,2052.0
epoch,182699,1783759239.4914308,2052.0
epoch,182716,1783759242.1357117,2052.0
epoch,182749,1783759248.3090465,2053.0
epoch,182799,1783759255.1269412,2053.0
epoch,182805,1783759256.471536,2053.0
epoch,182849,1783759264.2940035,2054.0
epoch,182894,1783759271.6523042,2054.0
epoch,182899,1783759273.608799,2055.0
epoch,182949,1783759280.7708812,2055.0
epoch,182983,1783759286.2851052,2055.0
epoch,182999,1783759289.952349,2056.0
epoch,183049,1783759296.992618,2056.0
epoch,183072,1783759300.6757026,2056.0
epoch,183099,1783759306.2019167,2057.0
